Hour,P_PV_to_Load,P_PV_to_BESS,P_PV_curtailment,P_PV_to_Grid,P_BESS_to_Load,P_BESS_to_Grid,P_Grid_to_Load,P_Grid_to_BESS,SoC,sum_power_flows
0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,0.0,1500.0,1020.0
1,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,0.0,1500.0,1008.0
2,0.0,0.0,0.0,0.0,0.0,0.0,1086.0,0.0,1500.0,1086.0
3,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,1500.0,2736.75,1128.0
4,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,137.355973317162,2850.0,1032.0
5,0.0,0.0,0.0,0.0,0.0,0.0,1014.0,0.0,2850.0,1014.0
6,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,0.0,2850.0,1008.0
7,0.0,0.0,0.0,0.0,0.0,0.0,1044.0,0.0,2850.0,1044.0
8,0.0,0.0,0.0,0.0,0.0,0.0,1104.0,0.0,2850.0,1104.0
9,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,0.0,2850.0,1056.0
10,3.0485715,0.0,0.0,0.0,0.0,0.0,1047.042885645,0.0,2850.0,1050.091457145
11,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,0.0,2850.0,1050.0
12,4.2194685,0.0,0.0,0.0,0.0,0.0,1093.907115555,0.0,2850.0,1098.126584055
13,7.1402565,0.0,0.0,0.0,0.0,0.0,1103.073951195,0.0,2850.0,1110.214207695
14,2.325999,0.0,0.0,0.0,0.0,0.0,1095.74378097,0.0,2850.0,1098.06977997
15,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,0.0,2850.0,1128.0
16,0.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,2850.0,1194.0
17,0.0,0.0,0.0,0.0,0.0,0.0,1158.0,0.0,2850.0,1158.0
18,0.0,0.0,0.0,0.0,0.0,0.0,1368.0,0.0,2850.0,1368.0
19,0.0,0.0,0.0,0.0,0.0,0.0,1446.0,0.0,2850.0,1446.0
20,0.0,0.0,0.0,0.0,0.0,0.0,1446.0,0.0,2850.0,1446.0
21,0.0,0.0,0.0,0.0,0.0,0.0,1464.0,0.0,2850.0,1464.0
22,0.0,0.0,0.0,0.0,0.0,0.0,1524.0,0.0,2850.0,1524.0
23,0.0,0.0,0.0,0.0,0.0,0.0,1488.0,0.0,2850.0,1488.0
24,0.0,0.0,0.0,0.0,0.0,0.0,1536.0,0.0,2850.0,1536.0
25,0.0,0.0,0.0,0.0,0.0,0.0,1548.0,0.0,2850.0,1548.0
26,0.0,0.0,0.0,0.0,0.0,0.0,1518.0,0.0,2850.0,1518.0
27,0.0,0.0,0.0,0.0,0.0,0.0,1584.0,0.0,2850.0,1584.0
28,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,0.0,2850.0,1578.0
29,0.0,0.0,0.0,0.0,0.0,0.0,1572.0,0.0,2850.0,1572.0
30,0.0,0.0,0.0,0.0,0.0,0.0,1692.0,0.0,2850.0,1692.0
31,0.0,0.0,0.0,0.0,0.0,0.0,1806.0,0.0,2850.0,1806.0
32,0.0,0.0,0.0,0.0,0.0,0.0,1770.0,0.0,2850.0,1770.0
33,4.2465735,0.0,0.0,0.0,0.0,0.0,1765.880823705,0.0,2850.0,1770.127397205
34,11.6799735,0.0,0.0,0.0,0.0,0.0,1734.670425705,0.0,2850.0,1746.350399205
35,42.35946,0.0,0.0,0.0,0.0,0.0,1680.9113238,0.0,2850.0,1723.2707838
