Hour,P_PV_to_Load,P_PV_to_BESS,P_PV_curtailment,P_PV_to_Grid,P_BESS_to_Load,P_BESS_to_Grid,P_Grid_to_Load,P_Grid_to_BESS,SoC,sum_power_flows
0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,0.0,12000.0,1020.0
1,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,0.0,12000.0,1008.0
2,0.0,0.0,0.0,0.0,0.0,0.0,1086.0,0.0,12000.0,1086.0
3,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,0.0,12000.0,1128.0
4,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,0.0,12000.0,1032.0
5,0.0,0.0,0.0,0.0,0.0,0.0,1014.0,0.0,12000.0,1014.0
6,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,0.0,12000.0,1008.0
7,0.0,0.0,0.0,0.0,0.0,0.0,1044.0,0.0,12000.0,1044.0
8,0.0,0.0,0.0,0.0,0.0,0.0,1104.0,0.0,12000.0,1104.0
9,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,0.0,12000.0,1056.0
10,23.45055,0.0,0.0,0.0,0.0,0.0,1027.2529665,0.0,12000.0,1050.7035165
11,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,0.0,12000.0,1050.0
12,32.45745,0.0,0.0,0.0,0.0,0.0,1066.5162735,0.0,12000.0,1098.9737235
13,54.92505,0.0,0.0,0.0,0.0,0.0,1056.7227015,0.0,12000.0,1111.6477515000001
14,17.8923,0.0,0.0,0.0,0.0,0.0,1080.644469,0.0,12000.0,1098.536769
15,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,0.0,12000.0,1128.0
16,0.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,12000.0,1194.0
17,0.0,0.0,0.0,0.0,0.0,0.0,1158.0,0.0,12000.0,1158.0
18,0.0,0.0,0.0,0.0,0.0,0.0,1368.0,0.0,12000.0,1368.0
19,0.0,0.0,0.0,0.0,0.0,0.0,1446.0,0.0,12000.0,1446.0
20,0.0,0.0,0.0,0.0,0.0,0.0,1446.0,0.0,12000.0,1446.0
21,0.0,0.0,0.0,0.0,0.0,0.0,1464.0,0.0,12000.0,1464.0
22,0.0,0.0,0.0,0.0,0.0,0.0,1524.0,0.0,12000.0,1524.0
23,0.0,0.0,0.0,0.0,0.0,0.0,1488.0,0.0,12000.0,1488.0
24,0.0,0.0,0.0,0.0,0.0,0.0,1536.0,0.0,12000.0,1536.0
25,0.0,0.0,0.0,0.0,0.0,0.0,1548.0,0.0,12000.0,1548.0
26,0.0,0.0,0.0,0.0,0.0,0.0,1518.0,0.0,12000.0,1518.0
27,0.0,0.0,0.0,0.0,0.0,0.0,1584.0,0.0,12000.0,1584.0
28,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,0.0,12000.0,1578.0
29,0.0,0.0,0.0,0.0,0.0,0.0,1572.0,0.0,12000.0,1572.0
30,0.0,0.0,0.0,0.0,1938.14432989691,0.0,0.0,0.0,9779.90340217995,1938.14432989691
31,0.0,0.0,0.0,0.0,2068.72852233677,0.0,0.0,0.0,7410.22582791102,2068.72852233677
32,0.0,0.0,0.0,0.0,2027.49140893471,0.0,0.0,0.0,5087.78435146806,2027.49140893471
33,32.66595,0.0,0.0,0.0,0.0,0.0,1738.3140285,0.0,5087.78435146806,1770.9799785
34,89.84595,0.0,0.0,0.0,0.0,0.0,1658.8494285,0.0,5087.78435146806,1748.6953784999998
35,325.842,0.0,0.0,0.0,0.0,0.0,1405.93326,0.0,5087.78435146806,1731.77526
36,236.7285,0.0,0.0,0.0,1518.88542783505,0.0,178.386376499999,0.0,3347.9385005688,1934.000304335049
37,50.50905,0.0,0.0,0.0,1875.15031099656,0.0,0.0,0.0,1200.0,1925.6593609965598
38,52.2432,0.0,0.0,0.0,0.0,0.0,1695.324096,0.0,1200.0,1747.5672960000002
39,0.0,0.0,0.0,0.0,0.0,0.0,1722.0,0.0,1200.0,1722.0
40,0.0,0.0,0.0,0.0,0.0,0.0,1788.0,0.0,1200.0,1788.0
41,0.0,0.0,0.0,0.0,0.0,0.0,1788.0,0.0,1200.0,1788.0
42,0.0,0.0,0.0,0.0,0.0,0.0,1704.0,0.0,1200.0,1704.0
43,0.0,0.0,0.0,0.0,0.0,0.0,1656.0,0.0,1200.0,1656.0
44,0.0,0.0,0.0,0.0,0.0,0.0,1710.0,0.0,1200.0,1710.0
45,0.0,0.0,0.0,0.0,0.0,0.0,1674.0,0.0,1200.0,1674.0
46,0.0,0.0,0.0,0.0,0.0,0.0,1626.0,0.0,1200.0,1626.0
47,0.0,0.0,0.0,0.0,0.0,0.0,1620.0,0.0,1200.0,1620.0
