Hour,P_PV_to_Load,P_PV_to_BESS,P_PV_curtailment,P_PV_to_Grid,P_BESS_to_Load,P_BESS_to_Grid,P_Grid_to_Load,P_Grid_to_BESS,SoC,sum_power_flows
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36000.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36000.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36000.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.984014872998,36175.8458045383,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36175.8458045383,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,36175.8458045383,750.0
6,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,36175.8458045383,3000.0
7,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,36175.8458045383,3000.0
8,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,36175.8458045383,3000.0
9,706.944,0.0,0.0,0.0,0.0,0.0,2314.26432,0.0,36175.8458045383,3021.20832
10,3092.78350515464,478.770494845361,0.0,0.0,0.0,0.0,0.0,0.0,36630.9650369383,3092.78350515464
11,1282.4826,0.0,0.0,0.0,0.0,0.0,1755.991878,0.0,36630.9650369383,3038.474478
12,1335.033,0.0,0.0,0.0,0.0,0.0,1705.01799,0.0,36630.9650369383,3040.05099
13,1644.2139,0.0,0.0,0.0,0.0,0.0,1405.112517,0.0,36630.9650369383,3049.326417
14,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,36630.9650369383,3000.0
15,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,36630.9650369383,3000.0
16,1609.6122,0.0,0.0,0.0,1544.97010953608,0.0,0.0,0.0,34971.8476512681,3154.58230953608
17,0.0,0.0,0.0,0.0,3221.64948453608,0.0,0.0,0.0,31512.1725175309,3221.64948453608
